іъ¬л,Љт≥∆,»’∆Џ,«∞ ’≈ћЉџ(‘™),њ™≈ћЉџ(‘™),„оЄяЉџ(‘™),„оµЌЉџ(‘™), ’≈ћЉџ(‘™),≥…љїЅњ(є…),≥…љїљрґо(‘™),’«µш(‘™),’«µшЈщ(%),ЊщЉџ(‘™),її ÷¬ (%),Aє…ЅчЌ® –÷µ(‘™),Bє…ЅчЌ® –÷µ(‘™),„№ –÷µ(‘™),Aє…ЅчЌ®є…±Њ(є…),Bє…ЅчЌ®є…±Њ(є…),„№є…±Њ(є…), –”ѓ¬ , –Њї¬ , –ѕъ¬ , –ѕ÷¬ ,
603993.SH,¬е—фов“µ,2023-09-01,5.73,5.74,6.04,5.74,5.94,132265513,783392505,0.21,3.6649,5.9229,0.7487,104934689143.02,N/A,128299489063.02,17665772583,0,21599240583,48.9289,2.4778,0.7417,14.8274,
603993.SH,¬е—фов“µ,2023-09-04,5.94,6.1,6.23,6.06,6.17,189321542,1163665678,0.23,3.8721,6.1465,1.0717,108997816837.11,N/A,133267314397.11,17665772583,0,21599240583,50.8235,2.5737,0.7704,15.4015,
603993.SH,¬е—фов“µ,2023-09-05,6.17,6.15,6.2,6.09,6.18,77982802,479943324,0.01,0.1621,6.1545,0.4414,109174474562.94,N/A,133483306802.94,17665772583,0,21599240583,50.9058,2.5779,0.7716,15.4265,
603993.SH,¬е—фов“µ,2023-09-06,6.18,6.3,6.35,6.13,6.25,127751696,798252429,0.07,1.1327,6.2485,0.7232,110411078643.75,N/A,134995253643.75,17665772583,0,21599240583,51.4825,2.6071,0.7804,15.6012,
603993.SH,¬е—фов“µ,2023-09-07,6.25,6.26,6.28,6.14,6.16,76994695,476410347,-0.09,-1.44,6.1876,0.4358,108821159111.28,N/A,133051321991.28,17665772583,0,21599240583,50.7411,2.5695,0.7691,15.3766,
603993.SH,¬е—фов“µ,2023-09-08,6.16,6.14,6.15,6.07,6.08,38085829,232098120,-0.08,-1.2987,6.0941,0.2156,107407897304.64,N/A,131323382744.64,17665772583,0,21599240583,50.0821,2.5362,0.7591,15.1769,
603993.SH,¬е—фов“µ,2023-09-11,6.08,6.1,6.25,6.09,6.19,90831844,563051253,0.11,1.8092,6.1988,0.5142,109351132288.77,N/A,133699299208.77,17665772583,0,21599240583,50.9882,2.5821,0.7729,15.4515,
603993.SH,¬е—фов“µ,2023-09-12,6.19,6.22,6.29,6.16,6.17,69256748,431937214,-0.02,-0.3231,6.2368,0.392,108997816837.11,N/A,133267314397.11,17665772583,0,21599240583,50.8235,2.5737,0.7704,15.4015,
603993.SH,¬е—фов“µ,2023-09-13,6.17,6.17,6.2,6.09,6.15,58885203,361657872,-0.02,-0.3241,6.1417,0.3333,108644501385.45,N/A,132835329585.45,17665772583,0,21599240583,50.6587,2.5654,0.7679,15.3516,
603993.SH,¬е—фов“µ,2023-09-14,6.15,6.18,6.28,6.15,6.26,107123390,666662974,0.11,1.7886,6.2233,0.6064,110587736369.58,N/A,135211246049.58,17665772583,0,21599240583,51.5648,2.6113,0.7816,15.6262,
603993.SH,¬е—фов“µ,2023-09-15,6.26,6.38,6.44,6.29,6.35,153355937,978557975,0.09,1.4377,6.381,0.8681,112177655902.05,N/A,137155177702.05,17665772583,0,21599240583,52.3062,2.6488,0.7928,15.8509,
603993.SH,¬е—фов“µ,2023-09-18,6.35,6.35,6.38,6.19,6.25,86258060,539179006,-0.1,-1.5748,6.2508,0.4883,110411078643.75,N/A,134995253643.75,17665772583,0,21599240583,51.4825,2.6071,0.7804,15.6012,
603993.SH,¬е—фов“µ,2023-09-19,6.25,6.23,6.31,6.19,6.3,71675879,449766504,0.05,0.8,6.275,0.4057,111294367272.9,N/A,136075215672.9,17665772583,0,21599240583,51.8943,2.6279,0.7866,15.726,
603993.SH,¬е—фов“µ,2023-09-20,6.3,6.27,6.3,6.21,6.23,45180508,282058327,-0.07,-1.1111,6.2429,0.2558,110057763192.09,N/A,134563268832.09,17665772583,0,21599240583,51.3177,2.5987,0.7779,15.5513,
603993.SH,¬е—фов“µ,2023-09-21,6.23,6.19,6.23,6.11,6.14,71167572,437775784,-0.09,-1.4446,6.1513,0.4029,108467843659.62,N/A,132619337179.62,17665772583,0,21599240583,50.5764,2.5612,0.7666,15.3267,
603993.SH,¬е—фов“µ,2023-09-22,6.14,6.08,6.15,6.04,6.09,96707918,587816895,-0.05,-0.8143,6.0783,0.5474,107584555030.47,N/A,131539375150.47,17665772583,0,21599240583,50.1645,2.5403,0.7604,15.2018,
603993.SH,¬е—фов“µ,2023-09-25,6.09,6.1,6.13,6.06,6.08,50229807,305920405,-0.01,-0.1642,6.0904,0.2843,107407897304.64,N/A,131323382744.64,17665772583,0,21599240583,50.0821,2.5362,0.7591,15.1769,
603993.SH,¬е—фов“µ,2023-09-26,6.08,6.09,6.16,6.05,6.08,44899104,273600321,0,0,6.0937,0.2542,107407897304.64,N/A,131323382744.64,17665772583,0,21599240583,50.0821,2.5362,0.7591,15.1769,
603993.SH,¬е—фов“µ,2023-09-27,6.08,6.07,6.09,5.97,6.01,84681995,509452380,-0.07,-1.1513,6.0161,0.4794,106171293223.83,N/A,129811435903.83,17665772583,0,21599240583,49.5055,2.507,0.7504,15.0021,
603993.SH,¬е—фов“µ,2023-09-28,6.01,6.01,6.05,5.85,5.91,98714031,584343888,-0.1,-1.6639,5.9196,0.5588,104404715965.53,N/A,127651511845.53,17665772583,0,21599240583,48.6818,2.4653,0.7379,14.7525,
603993.SH,¬е—фов“µ,2023-10-09,5.91,5.88,5.99,5.78,5.98,78141057,461332347,0.07,1.1844,5.9038,0.4423,105641320046.34,N/A,129163458686.34,17665772583,0,21599240583,49.2584,2.4945,0.7466,14.9273,
603993.SH,¬е—фов“µ,2023-10-10,5.98,5.98,6,5.87,5.89,58019500,343760137,-0.09,-1.505,5.9249,0.3284,104051400513.87,N/A,127219527033.87,17665772583,0,21599240583,48.5171,2.4569,0.7354,14.7026,
603993.SH,¬е—фов“µ,2023-10-11,5.89,5.92,5.93,5.81,5.84,76237662,446244099,-0.05,-0.8489,5.8533,0.4316,103168111884.72,N/A,126139565004.72,17665772583,0,21599240583,48.1052,2.4361,0.7292,14.5778,
603993.SH,¬е—фов“µ,2023-10-12,5.84,5.87,5.97,5.87,5.91,74411233,440439533,0.07,1.1986,5.919,0.4212,104404715965.53,N/A,127651511845.53,17665772583,0,21599240583,48.6818,2.4653,0.7379,14.7525,
603993.SH,¬е—фов“µ,2023-10-13,5.91,5.87,5.87,5.77,5.78,57296189,332256936,-0.13,-2.1997,5.7989,0.3243,102108165529.74,N/A,124843610569.74,17665772583,0,21599240583,47.611,2.411,0.7217,14.428,
603993.SH,¬е—фов“µ,2023-10-16,5.78,5.79,5.83,5.76,5.78,55092828,318788188,0,0,5.7864,0.3119,102108165529.74,N/A,124843610569.74,17665772583,0,21599240583,47.611,2.411,0.7217,14.428,
603993.SH,¬е—фов“µ,2023-10-17,5.78,5.78,5.81,5.73,5.74,56937242,328094515,-0.04,-0.692,5.7624,0.3223,101401534626.42,N/A,123979640946.42,17665772583,0,21599240583,47.2815,2.3943,0.7167,14.3282,
603993.SH,¬е—фов“µ,2023-10-18,5.74,5.75,5.75,5.61,5.62,74862754,424057317,-0.12,-2.0906,5.6645,0.4238,99281641916.46,N/A,121387732076.46,17665772583,0,21599240583,46.293,2.3443,0.7017,14.0286,
603993.SH,¬е—фов“µ,2023-10-19,5.62,5.58,5.6,5.51,5.52,65744367,364839330,-0.1,-1.7794,5.5494,0.3722,97515064658.16,N/A,119227808018.16,17665772583,0,21599240583,45.4693,2.3026,0.6892,13.779,
603993.SH,¬е—фов“µ,2023-10-20,5.52,5.5,5.55,5.35,5.38,111611115,604355925,-0.14,-2.5362,5.4148,0.6318,95041856496.54,N/A,116203914336.54,17665772583,0,21599240583,44.3161,2.2442,0.6717,13.4295,
603993.SH,¬е—фов“µ,2023-10-23,5.38,5.36,5.36,5.11,5.15,107268826,558826260,-0.23,-4.2751,5.2096,0.6072,90978728802.45,N/A,111236089002.45,17665772583,0,21599240583,42.4215,2.1482,0.643,12.8554,
603993.SH,¬е—фов“µ,2023-10-24,5.15,5.2,5.33,5.2,5.31,107384991,565404394,0.16,3.1068,5.2652,0.6079,93805252415.73,N/A,114691967495.73,17665772583,0,21599240583,43.7395,2.215,0.663,13.2548,
603993.SH,¬е—фов“µ,2023-10-25,5.31,5.47,5.5,5.34,5.34,100426245,543442662,0.03,0.565,5.4114,0.5685,94335225593.22,N/A,115339944713.22,17665772583,0,21599240583,43.9866,2.2275,0.6667,13.3297,
603993.SH,¬е—фов“µ,2023-10-26,5.34,5.3,5.37,5.24,5.35,81040774,430085751,0.01,0.1873,5.307,0.4587,94511883319.05,N/A,115555937119.05,17665772583,0,21599240583,44.069,2.2317,0.668,13.3547,
603993.SH,¬е—фов“µ,2023-10-27,5.35,5.34,5.46,5.26,5.43,94630249,511906632,0.08,1.4953,5.4095,0.5357,95925145125.69,N/A,117283876365.69,17665772583,0,21599240583,44.728,2.265,0.678,13.5544,
603993.SH,¬е—фов“µ,2023-10-30,5.43,5.47,5.66,5.44,5.62,155464018,869679042,0.19,3.4991,5.5941,0.88,99281641916.46,N/A,121387732076.46,17665772583,0,21599240583,37.8848,2.2728,0.7017,14.0286,
603993.SH,¬е—фов“µ,2023-10-31,5.62,5.6,5.6,5.47,5.54,83881755,463325621,-0.08,-1.4235,5.5236,0.4748,97868380109.82,N/A,119659792829.82,17665772583,0,21599240583,37.3455,2.2405,0.6917,13.8289,
603993.SH,¬е—фов“µ,2023-11-01,5.54,5.53,5.54,5.43,5.43,78744625,429806416,-0.11,-1.9856,5.4582,0.4457,95925145125.69,N/A,117283876365.69,17665772583,0,21599240583,36.604,2.196,0.678,13.5544,
603993.SH,¬е—фов“µ,2023-11-02,5.43,5.46,5.53,5.37,5.37,69415552,376097053,-0.06,-1.105,5.4181,0.3929,94865198770.71,N/A,115987921930.71,17665772583,0,21599240583,36.1995,2.1717,0.6705,13.4046,
603993.SH,¬е—фов“µ,2023-11-03,5.37,5.4,5.47,5.39,5.41,69350737,375831460,0.04,0.7449,5.4193,0.3926,95571829674.03,N/A,116851891554.03,17665772583,0,21599240583,36.4691,2.1879,0.6755,13.5044,
603993.SH,¬е—фов“µ,2023-11-06,5.41,5.43,5.48,5.27,5.31,179804289,957429148,-0.1,-1.8484,5.3248,1.0178,93805252415.73,N/A,114691967495.73,17665772583,0,21599240583,35.795,2.1474,0.663,13.2548,
603993.SH,¬е—фов“µ,2023-11-07,5.31,5.31,5.31,5.23,5.27,95329732,501328895,-0.04,-0.7533,5.2589,0.5396,93098621512.41,N/A,113827997872.41,17665772583,0,21599240583,35.5254,2.1313,0.658,13.155,
603993.SH,¬е—фов“µ,2023-11-08,5.27,5.25,5.26,5.15,5.18,118961905,617804034,-0.09,-1.7078,5.1933,0.6734,91508701979.94,N/A,111884066219.94,17665772583,0,21599240583,34.9187,2.0949,0.6468,12.9303,
603993.SH,¬е—фов“µ,2023-11-09,5.18,5.14,5.22,5.12,5.2,103142624,534655364,0.02,0.3861,5.1837,0.5839,91862017431.6,N/A,112316051031.6,17665772583,0,21599240583,35.0535,2.103,0.6493,12.9802,
603993.SH,¬е—фов“µ,2023-11-10,5.2,5.18,5.18,5.12,5.15,68403388,351634968,-0.05,-0.9615,5.1406,0.3872,90978728802.45,N/A,111236089002.45,17665772583,0,21599240583,34.7165,2.0827,0.643,12.8554,
603993.SH,¬е—фов“µ,2023-11-13,5.15,5.17,5.24,5.15,5.23,81269718,422161230,0.08,1.5534,5.1946,0.46,92391990609.09,N/A,112964028249.09,17665772583,0,21599240583,35.2557,2.1151,0.653,13.0551,
603993.SH,¬е—фов“µ,2023-11-14,5.23,5.23,5.25,5.17,5.22,69463628,361868980,-0.01,-0.1912,5.2095,0.3932,92215332883.26,N/A,112748035843.26,17665772583,0,21599240583,35.1883,2.111,0.6518,13.0302,
603993.SH,¬е—фов“µ,2023-11-15,5.22,5.27,5.38,5.26,5.37,159687254,851130999,0.15,2.8736,5.33,0.9039,94865198770.71,N/A,115987921930.71,17665772583,0,21599240583,36.1995,2.1717,0.6705,13.4046,
603993.SH,¬е—фов“µ,2023-11-16,5.37,5.36,5.36,5.24,5.26,78478807,413988289,-0.11,-2.0484,5.2752,0.4442,92921963786.58,N/A,113612005466.58,17665772583,0,21599240583,35.458,2.1272,0.6568,13.13,
603993.SH,¬е—фов“µ,2023-11-17,5.26,5.26,5.26,5.2,5.25,49686496,259554873,-0.01,-0.1901,5.2239,0.2813,92745306060.75,N/A,113396013060.75,17665772583,0,21599240583,35.3906,2.1232,0.6555,13.105,
603993.SH,¬е—фов“µ,2023-11-20,5.25,5.24,5.3,5.19,5.3,71981027,378457570,0.05,0.9524,5.2577,0.4075,93628594689.9,N/A,114475975089.9,17665772583,0,21599240583,35.7276,2.1434,0.6617,13.2298,
603993.SH,¬е—фов“µ,2023-11-21,5.3,5.34,5.48,5.33,5.36,141509760,764366967,0.06,1.1321,5.4015,0.801,94688541044.88,N/A,115771929524.88,17665772583,0,21599240583,36.1321,2.1677,0.6692,13.3796,
603993.SH,¬е—фов“µ,2023-11-22,5.36,5.36,5.4,5.3,5.3,67089300,358160697,-0.06,-1.1194,5.3386,0.3798,93628594689.9,N/A,114475975089.9,17665772583,0,21599240583,35.7276,2.1434,0.6617,13.2298,
603993.SH,¬е—фов“µ,2023-11-23,5.3,5.29,5.33,5.25,5.32,49929607,263774030,0.02,0.3774,5.2829,0.2826,93981910141.56,N/A,114907959901.56,17665772583,0,21599240583,35.8624,2.1515,0.6642,13.2798,
603993.SH,¬е—фов“µ,2023-11-24,5.32,5.31,5.33,5.25,5.28,46957479,248013021,-0.04,-0.7519,5.2817,0.2658,93275279238.24,N/A,114043990278.24,17665772583,0,21599240583,35.5928,2.1353,0.6592,13.1799,
603993.SH,¬е—фов“µ,2023-11-27,5.28,5.26,5.28,5.2,5.25,58393876,305900737,-0.03,-0.5682,5.2386,0.3305,92745306060.75,N/A,113396013060.75,17665772583,0,21599240583,35.3906,2.1232,0.6555,13.105,
603993.SH,¬е—фов“µ,2023-11-28,5.25,5.26,5.26,5.19,5.25,58444624,304702471,0,0,5.2135,0.3308,92745306060.75,N/A,113396013060.75,17665772583,0,21599240583,35.3906,2.1232,0.6555,13.105,
603993.SH,¬е—фов“µ,2023-11-29,5.25,5.27,5.31,5.23,5.25,59282608,312323112,0,0,5.2684,0.3356,92745306060.75,N/A,113396013060.75,17665772583,0,21599240583,35.3906,2.1232,0.6555,13.105,
603993.SH,¬е—фов“µ,2023-11-30,5.25,5.24,5.24,5.18,5.21,51613723,268837503,-0.04,-0.7619,5.2086,0.2922,92038675157.43,N/A,112532043437.43,17665772583,0,21599240583,35.1209,2.107,0.6505,13.0052,
603993.SH,¬е—фов“µ,2023-12-01,5.21,5.21,5.29,5.2,5.28,79015644,414707218,0.07,1.3436,5.2484,0.4473,93275279238.24,N/A,114043990278.24,17665772583,0,21599240583,35.5928,2.1353,0.6592,13.1799,
603993.SH,¬е—фов“µ,2023-12-04,5.28,5.34,5.45,5.16,5.17,248721430,1322849551,-0.11,-2.0833,5.3186,1.4079,91332044254.11,N/A,111668073814.11,17665772583,0,21599240583,34.8513,2.0908,0.6455,12.9053,
603993.SH,¬е—фов“µ,2023-12-05,5.17,5.03,5.12,4.9,4.94,200452925,1000325691,-0.23,-4.4487,4.9903,1.1347,87268916560.02,N/A,106700248480.02,17665772583,0,21599240583,33.3008,1.9978,0.6168,12.3312,
603993.SH,¬е—фов“µ,2023-12-06,4.94,4.92,5.07,4.91,5.02,107714253,540222422,0.08,1.6194,5.0153,0.6097,88682178366.66,N/A,108428187726.66,17665772583,0,21599240583,33.8401,2.0302,0.6268,12.5309,
603993.SH,¬е—фов“µ,2023-12-07,5.02,5.02,5.03,4.92,4.95,85553533,424003909,-0.07,-1.3944,4.956,0.4843,87445574285.85,N/A,106916240885.85,17665772583,0,21599240583,33.3682,2.0019,0.618,12.3562,
603993.SH,¬е—фов“µ,2023-12-08,4.95,4.97,4.99,4.89,4.9,80208860,395401885,-0.05,-1.0101,4.9297,0.454,86562285656.7,N/A,105836278856.7,17665772583,0,21599240583,33.0312,1.9816,0.6118,12.2314,
603993.SH,¬е—фов“µ,2023-12-11,4.9,4.88,4.9,4.78,4.86,144481491,698836909,-0.04,-0.8163,4.8369,0.8179,85855654753.38,N/A,104972309233.38,17665772583,0,21599240583,32.7616,1.9655,0.6068,12.1315,
603993.SH,¬е—фов“µ,2023-12-12,4.86,4.84,4.86,4.76,4.84,118973896,572101270,-0.02,-0.4115,4.8086,0.6735,85502339301.72,N/A,104540324421.72,17665772583,0,21599240583,32.6267,1.9574,0.6043,12.0816,
603993.SH,¬е—фов“µ,2023-12-13,4.84,4.81,4.83,4.71,4.72,109200713,520277732,-0.12,-2.4793,4.7644,0.6181,83382446591.76,N/A,101948415551.76,17665772583,0,21599240583,31.8178,1.9088,0.5893,11.7821,
603993.SH,¬е—фов“µ,2023-12-14,4.72,4.77,4.8,4.71,4.71,89086328,422930074,-0.01,-0.2119,4.7474,0.5043,83205788865.93,N/A,101732423145.93,17665772583,0,21599240583,31.7504,1.9048,0.5881,11.7571,
603993.SH,¬е—фов“µ,2023-12-15,4.71,4.76,4.85,4.75,4.77,129866965,624427811,0.06,1.2739,4.8082,0.7351,84265735220.91,N/A,103028377580.91,17665772583,0,21599240583,32.1549,1.9291,0.5956,11.9069,
603993.SH,¬е—фов“µ,2023-12-18,4.77,4.74,4.76,4.64,4.66,85424644,400502140,-0.11,-2.3061,4.6884,0.4836,82322500236.78,N/A,100652461116.78,17665772583,0,21599240583,31.4133,1.8846,0.5818,11.6323,
603993.SH,¬е—фов“µ,2023-12-19,4.66,4.66,4.7,4.61,4.68,65434927,305265148,0.02,0.4292,4.6652,0.3704,82675815688.44,N/A,101084445928.44,17665772583,0,21599240583,31.5482,1.8927,0.5843,11.6822,
603993.SH,¬е—фов“µ,2023-12-20,4.68,4.7,4.78,4.69,4.71,113137997,536218018,0.03,0.641,4.7395,0.6404,83205788865.93,N/A,101732423145.93,17665772583,0,21599240583,31.7504,1.9048,0.5881,11.7571,
603993.SH,¬е—фов“µ,2023-12-21,4.71,4.68,4.85,4.65,4.84,119971819,573067316,0.13,2.7601,4.7767,0.6791,85502339301.72,N/A,104540324421.72,17665772583,0,21599240583,32.6267,1.9574,0.6043,12.0816,
603993.SH,¬е—фов“µ,2023-12-22,4.84,4.84,4.97,4.8,4.9,121004616,592589940,0.06,1.2397,4.8973,0.685,86562285656.7,N/A,105836278856.7,17665772583,0,21599240583,33.0312,1.9816,0.6118,12.2314,
603993.SH,¬е—фов“µ,2023-12-25,4.9,4.9,4.95,4.87,4.93,76115676,373549544,0.03,0.6122,4.9077,0.4309,87092258834.19,N/A,106484256074.19,17665772583,0,21599240583,33.2334,1.9938,0.6155,12.3063,
603993.SH,¬е—фов“µ,2023-12-26,4.93,4.93,4.94,4.89,4.92,56692336,278576405,-0.01,-0.2028,4.9138,0.3209,86915601108.36,N/A,106268263668.36,17665772583,0,21599240583,33.166,1.9897,0.6143,12.2813,
603993.SH,¬е—фов“µ,2023-12-27,4.92,4.91,5.12,4.91,5.08,151966596,765831347,0.16,3.252,5.0395,0.8602,89742124721.64,N/A,109724142161.64,17665772583,0,21599240583,34.2446,2.0544,0.6343,12.6807,
603993.SH,¬е—фов“µ,2023-12-28,5.08,5.11,5.25,5.1,5.16,163415379,846612482,0.08,1.5748,5.1807,0.925,91155386528.28,N/A,111452081408.28,17665772583,0,21599240583,34.7839,2.0868,0.6443,12.8804,
603993.SH,¬е—фов“µ,2023-12-29,5.16,5.13,5.22,5.13,5.2,98730274,511751073,0.04,0.7752,5.1833,0.5589,91862017431.6,N/A,112316051031.6,17665772583,0,21599240583,35.0535,2.103,0.6493,12.9802,
603993.SH,¬е—фов“µ,2024-01-02,5.2,5.21,5.35,5.2,5.29,129976159,687708427,0.09,1.7308,5.291,0.7358,93451936964.07,N/A,114259982684.07,17665772583,0,21599240583,35.6602,2.1394,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-03,5.29,5.28,5.28,5.21,5.25,96315778,505480223,-0.04,-0.7561,5.2482,0.5452,92745306060.75,N/A,113396013060.75,17665772583,0,21599240583,35.3906,2.1232,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-04,5.25,5.23,5.28,5.16,5.2,97638556,508672640,-0.05,-0.9524,5.2098,0.5527,91862017431.6,N/A,112316051031.6,17665772583,0,21599240583,35.0535,2.103,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-05,5.2,5.3,5.44,5.23,5.27,190577616,1014811282,0.07,1.3462,5.3249,1.0788,93098621512.41,N/A,113827997872.41,17665772583,0,21599240583,35.5254,2.1313,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-08,5.27,5.32,5.42,5.25,5.32,172496680,921390895,0.05,0.9488,5.3415,0.9764,93981910141.56,N/A,114907959901.56,17665772583,0,21599240583,35.8624,2.1515,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-09,5.32,5.3,5.38,5.23,5.35,140940259,748384275,0.03,0.5639,5.3099,0.7978,94511883319.05,N/A,115555937119.05,17665772583,0,21599240583,36.0647,2.1636,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-10,5.35,5.32,5.4,5.28,5.29,99681334,530871655,-0.06,-1.1215,5.3257,0.5643,93451936964.07,N/A,114259982684.07,17665772583,0,21599240583,35.6602,2.1394,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-11,5.29,5.3,5.32,5.26,5.29,90585419,479061557,0,0,5.2885,0.5128,93451936964.07,N/A,114259982684.07,17665772583,0,21599240583,35.6602,2.1394,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-12,5.29,5.27,5.35,5.24,5.32,88511963,470364493,0.03,0.5671,5.3141,0.501,93981910141.56,N/A,114907959901.56,17665772583,0,21599240583,35.8624,2.1515,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-15,5.32,5.3,5.36,5.24,5.34,94055364,499543884,0.02,0.3759,5.3112,0.5324,94335225593.22,N/A,115339944713.22,17665772583,0,21599240583,35.9973,2.1596,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-16,5.34,5.33,5.44,5.32,5.35,113060535,606260310,0.01,0.1873,5.3623,0.64,94511883319.05,N/A,115555937119.05,17665772583,0,21599240583,36.0647,2.1636,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-17,5.35,5.37,5.39,5.23,5.23,83154914,440819390,-0.12,-2.243,5.3012,0.4707,92391990609.09,N/A,112964028249.09,17665772583,0,21599240583,35.2557,2.1151,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-18,5.23,5.19,5.29,5.06,5.24,145749076,751879481,0.01,0.1912,5.1587,0.825,92568648334.92,N/A,113180020654.92,17665772583,0,21599240583,35.3232,2.1191,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-19,5.24,5.21,5.22,5.13,5.19,91823363,475279174,-0.05,-0.9542,5.176,0.5198,91685359705.77,N/A,112100058625.77,17665772583,0,21599240583,34.9861,2.0989,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-22,5.19,5.18,5.19,4.97,5.02,112419417,573231368,-0.17,-3.2755,5.099,0.6364,88682178366.66,N/A,108428187726.66,17665772583,0,21599240583,33.8401,2.0302,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-23,5.02,5,5.13,4.9,5.09,89433637,449449324,0.07,1.3944,5.0255,0.5063,89918782447.47,N/A,109940134567.47,17665772583,0,21599240583,34.312,2.0585,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-24,5.09,5.11,5.25,5.07,5.22,106844905,551046891,0.13,2.554,5.1574,0.6048,92215332883.26,N/A,112748035843.26,17665772583,0,21599240583,35.1883,2.111,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-25,5.22,5.25,5.43,5.2,5.42,129202914,693110355,0.2,3.8314,5.3645,0.7314,95748487399.86,N/A,117067883959.86,17665772583,0,21599240583,36.5365,2.1919,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-26,5.42,5.42,5.58,5.38,5.5,171605324,945329599,0.08,1.476,5.5087,0.9714,97161749206.5,N/A,118795823206.5,17665772583,0,21599240583,37.0758,2.2243,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-29,5.5,5.49,5.54,5.44,5.48,91574800,502721098,-0.02,-0.3636,5.4897,0.5184,96808433754.84,N/A,118363838394.84,17665772583,0,21599240583,36.941,2.2162,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-30,5.48,5.44,5.53,5.41,5.43,86226011,471949629,-0.05,-0.9124,5.4734,0.4881,95925145125.69,N/A,117283876365.69,17665772583,0,21599240583,36.604,2.196,N/A,N/A,
603993.SH,¬е—фов“µ,2024-01-31,5.43,5.4,5.48,5.34,5.37,93179095,503883144,-0.06,-1.105,5.4077,0.5275,94865198770.71,N/A,115987921930.71,17665772583,0,21599240583,36.1995,2.1717,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-01,5.37,5.34,5.52,5.32,5.47,105424023,574263357,0.1,1.8622,5.4472,0.5968,96631776029.01,N/A,118147845989.01,17665772583,0,21599240583,36.8736,2.2121,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-02,5.47,5.47,5.57,5.24,5.43,127690419,695999898,-0.04,-0.7313,5.4507,0.7228,95925145125.69,N/A,117283876365.69,17665772583,0,21599240583,36.604,2.196,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-05,5.43,5.38,5.53,5.31,5.47,149376030,811775256,0.04,0.7366,5.4344,0.8456,96631776029.01,N/A,118147845989.01,17665772583,0,21599240583,36.8736,2.2121,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-06,5.47,5.43,5.62,5.43,5.59,114029664,634321591,0.12,2.1938,5.5628,0.6455,98751668738.97,N/A,120739754858.97,17665772583,0,21599240583,37.6825,2.2607,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-07,5.59,5.6,5.65,5.51,5.57,143694068,797866961,-0.02,-0.3578,5.5525,0.8134,98398353287.31,N/A,120307770047.31,17665772583,0,21599240583,37.5477,2.2526,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-08,5.57,5.59,5.68,5.54,5.68,142160659,797652303,0.11,1.9749,5.6109,0.8047,100341588271.44,N/A,122683686511.44,17665772583,0,21599240583,38.2892,2.2971,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-19,5.68,5.69,5.99,5.65,5.97,177275440,1039255413,0.29,5.1056,5.8624,1.0035,105464662320.51,N/A,128947466280.51,17665772583,0,21599240583,40.2441,2.4144,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-20,5.97,5.94,6.11,5.86,6.03,127024403,765857430,0.06,1.005,6.0292,0.719,106524608675.49,N/A,130243420715.49,17665772583,0,21599240583,40.6486,2.4386,N/A,N/A,
603993.SH,¬е—фов“µ,2024-02-21,6.03,5.99,6.12,5.98,6,97717222,592314308,-0.03,-0.4975,6.0615,0.5531,105994635498,N/A,129595443498,17665772583,0,21599240583,40.4464,2.4265,N/A,N/A,
